DATE,"COUNTRY 
CODE","TRANSP. 
METHOD",QUANTITY,Country,Code,CONTINENT
2019-08-06,PO,Sea,37721,Portugal,PO,EU
2019-08-06,HT,Air,30940,Haiti,HT,AM
2019-08-07,BR,Air,33661,Belarus,BR,EU
2019-08-07,LC,Air,37402,Liechtenstein,LC,EU
2019-08-07,SP,Sea,37413,Spain,SP,EU
2019-08-07,CZ,Sea,31117,Czech Republic (Czechia),CZ,EU
2019-08-07,HW,Air,34550,Hawaii,HW,AM
2019-08-07,PO,Sea,39493,Portugal,PO,EU
2019-08-07,BU,Air,35903,Bulgaria,BU,EU
2019-08-07,BU,Sea,30034,Bulgaria,BU,EU
2019-08-07,SK,Air,33214,South Korea,SK,AS
2019-08-07,PA,Sea,34479,Panama,PA,AM
2019-08-07,PR,Sea,38236,Puerto Rico,PR,AM
2019-08-07,SU,Sea,30299,Suriname,SU,AM
2019-08-07,IC,Air,36314,Iceland,IC,EU
2019-08-07,NE,Sea,34795,Netherlands,NE,EU
2019-08-07,PL,Sea,36745,Poland,PL,EU
2019-08-07,CA,Air,32000,Canada,CA,AM
2019-08-07,PE,Air,39276,Peru,PE,AM
2019-08-07,NM,Air,31487,North Macedonia,NM,EU
2019-08-07,US,Sea,31844,United States,US,AM
2019-08-07,JP,Air,38325,Japan,JP,AS
2019-08-08,NE,Air,35478,Netherlands,NE,EU
2019-08-08,PG,Air,33354,Paraguay,PG,AM
2019-08-08,SP,Air,35945,Spain,SP,EU
2019-08-08,AR,Air,37613,Argentina,AR,AM
2019-08-08,JA,Sea,33533,Jamaica,JA,AM
2019-08-08,CR,Sea,36166,Costa Rica,CR,AM
2019-08-08,UKR,Air,36544,Ukraine,UKR,EU
2019-08-08,GY,Sea,37068,Guyana,GY,AM
2019-08-08,MO,Sea,37879,Monaco,MO,EU
2019-08-08,SE,Air,31470,Serbia,SE,EU
2019-08-08,JP,Sea,38518,Japan,JP,AS
2019-08-08,US,Air,37540,United States,US,AM
2019-08-08,IT,Air,39230,Italy,IT,EU
2019-08-08,SD,Air,33671,Sweden,SD,EU
2019-08-08,US,Sea,39409,United States,US,AM
2019-08-08,SA,Sea,30756,South Africa,SA,AF
2019-08-08,HO,Sea,30462,Honduras,HO,AM
2019-08-08,BZ,Sea,31306,Brazil,BZ,AM
2019-08-08,SK,Sea,30766,South Korea,SK,AS
2019-08-08,IC,Sea,30315,Iceland,IC,EU
2019-08-09,ET,Air,35468,Estonia,ET,EU
2019-08-09,DE,Sea,34005,Denmark,DE,EU
2019-08-09,PG,Air,30282,Paraguay,PG,AM
2019-08-09,BU,Sea,37806,Bulgaria,BU,EU
2019-08-09,FR,Sea,31741,France,FR,EU
2019-08-09,BH,Air,33323,Bosnia and Herzegovina,BH,EU
2019-08-09,IN,Air,38396,India,IN,AS
2019-08-09,DE,Air,36124,Denmark,DE,EU
2019-08-09,CR,Sea,32466,Costa Rica,CR,AM
2019-08-09,FI,Sea,35022,Finland,FI,EU
2019-08-09,SL,Air,36995,Slovakia,SL,EU
2019-08-09,CI,Air,38394,Cote d'Ivore,CI,AF
2019-08-09,MN,Sea,37331,Montenegro,MN,EU
2019-08-09,AT,Sea,38370,Australia,AT,OC
2019-08-09,GL,Air,30383,Greenland,GL,AM
2019-08-09,SK,Air,32698,South Korea,SK,AS
2019-08-09,BZ,Air,35059,Brazil,BZ,AM
2019-08-09,EQ,Air,35224,Equatorial Guinea,EQ,AF
2019-08-09,NZ,Sea,30893,New Zealand,NZ,OC
2019-08-09,BZ,Sea,34022,Brazil,BZ,AM
2019-08-10,EC,Air,30258,Ecuador,EC,AM
2019-08-10,RU,Air,37681,Russia,RU,EU
2019-08-10,RO,Sea,31812,Romania,RO,EU
2019-08-10,VE,Sea,35003,Venezuela,VE,AM
2019-08-10,GE,Sea,37914,Germany,GE,EU
2019-08-10,NE,Air,31432,Netherlands,NE,EU
2019-08-10,NI,Air,33151,Nicaragua,NI,AM
2019-08-10,LU,Sea,39055,Luxembourg,LU,EU
2019-08-10,BE,Air,38428,Belize,BE,AM
2019-08-10,BG,Air,32932,Belgium,BG,EU
2019-08-10,NM,Sea,35386,North Macedonia,NM,EU
2019-08-10,RU,Air,38177,Russia,RU,EU
2019-08-10,LI,Air,38481,Lithuania,LI,EU
2019-08-10,AN,Air,34002,Andorra,AN,EU
2019-08-10,EQ,Air,39474,Equatorial Guinea,EQ,AF
2019-08-10,IR,Sea,33782,Ireland,IR,EU
2019-08-10,MO,Air,30030,Monaco,MO,EU
2019-08-10,RO,Air,32609,Romania,RO,EU
2019-08-10,UR,Sea,31349,Uruguay,UR,AM
2019-08-10,FI,Air,30680,Finland,FI,EU
2019-08-11,LA,Air,30294,Latvia,LA,EU
2019-08-11,AL,Air,33486,Albania,AL,EU
2019-08-11,BE,Sea,34493,Belize,BE,AM
2019-08-11,MA,Air,39187,Malta,MA,EU
2019-08-11,HT,Air,34622,Haiti,HT,AM
2019-08-11,CI,Sea,36157,Cote d'Ivore,CI,AF
2019-08-11,GY,Sea,31901,Guyana,GY,AM
2019-08-11,GY,Sea,30855,Guyana,GY,AM
2019-08-11,CZ,Air,37659,Czech Republic (Czechia),CZ,EU
2019-08-11,EQ,Air,37752,Equatorial Guinea,EQ,AF
2019-08-11,JA,Air,30692,Jamaica,JA,AM
2019-08-11,DR,Air,30101,Dominican Republic,DR,AM
2019-08-11,GE,Air,35918,Germany,GE,EU
2019-08-11,MN,Sea,34959,Montenegro,MN,EU
2019-08-11,VE,Sea,34736,Venezuela,VE,AM
2019-08-11,PE,Sea,38024,Peru,PE,AM
2019-08-11,SA,Sea,31734,South Africa,SA,AF
2019-08-11,UK,Sea,31046,United Kingdom,UK,EU
2019-08-11,PG,Sea,39853,Paraguay,PG,AM
2019-08-11,IR,Sea,30887,Ireland,IR,EU
2019-08-12,MA,Sea,32892,Malta,MA,EU
2019-08-12,IN,Air,33416,India,IN,AS
2019-08-12,MN,Sea,39614,Montenegro,MN,EU
2019-08-12,CL,Sea,31424,Chile,CL,AM
2019-08-12,LC,Air,38427,Liechtenstein,LC,EU
2019-08-12,UR,Sea,30686,Uruguay,UR,AM
2019-08-12,CZ,Air,31455,Czech Republic (Czechia),CZ,EU
2019-08-12,SN,Air,30661,Slovenia,SN,EU
2019-08-12,GU,Sea,33114,Guatemala,GU,AM
2019-08-12,VE,Air,37042,Venezuela,VE,AM
2019-08-12,CZ,Air,33301,Czech Republic (Czechia),CZ,EU
2019-08-12,NZ,Sea,30879,New Zealand,NZ,OC
2019-08-12,CA,Sea,36715,Canada,CA,AM
2019-08-12,HT,Sea,39738,Haiti,HT,AM
2019-08-12,PR,Sea,32670,Puerto Rico,PR,AM
2019-08-12,SM,Sea,32867,San Marino,SM,EU
2019-08-12,NE,Air,36195,Netherlands,NE,EU
2019-08-12,GE,Air,30051,Germany,GE,EU
2019-08-12,SD,Sea,32153,Sweden,SD,EU
2019-08-12,JA,Sea,35150,Jamaica,JA,AM
2019-08-13,PR,Sea,32622,Puerto Rico,PR,AM
2019-08-13,SW,Sea,33105,Switzerland,SW,EU
2019-08-13,BM,Sea,36733,Bahamas,BM,AM
2019-08-13,HU,Air,39915,Hungary,HU,EU
2019-08-13,GE,Sea,37134,Germany,GE,EU
2019-08-13,MO,Air,36563,Monaco,MO,EU
2019-08-13,PO,Air,31887,Portugal,PO,EU
2019-08-13,BG,Sea,35360,Belgium,BG,EU
2019-08-13,LA,Air,31248,Latvia,LA,EU
2019-08-13,SL,Air,30109,Slovakia,SL,EU
2019-08-13,LA,Air,38349,Latvia,LA,EU
2019-08-13,EG,Air,37539,Egypt,EG,AF
2019-08-13,DR,Air,37015,Dominican Republic,DR,AM
2019-08-13,CI,Sea,39815,Cote d'Ivore,CI,AF
2019-08-13,RO,Sea,35238,Romania,RO,EU
2019-08-13,CH,Sea,35219,China,CH,AS
2019-08-13,ES,Air,35640,El Salvador,ES,AM
2019-08-13,US,Sea,38478,United States,US,AM
2019-08-13,ES,Sea,34564,El Salvador,ES,AM
2019-08-13,HT,Sea,34587,Haiti,HT,AM
2019-08-14,CR,Sea,32074,Costa Rica,CR,AM
2019-08-14,DR,Air,39311,Dominican Republic,DR,AM
2019-08-14,LA,Sea,39029,Latvia,LA,EU
2019-08-14,UK,Air,32190,United Kingdom,UK,EU
2019-08-14,GU,Sea,32447,Guatemala,GU,AM
2019-08-14,LU,Air,33817,Luxembourg,LU,EU
2019-08-14,DR,Sea,33830,Dominican Republic,DR,AM
2019-08-14,CR,Air,36732,Costa Rica,CR,AM
2019-08-14,BE,Sea,36352,Belize,BE,AM
2019-08-14,JA,Air,32703,Jamaica,JA,AM
2019-08-14,MR,Air,38517,Morroco,MR,AF
2019-08-14,UKR,Air,33186,Ukraine,UKR,EU
2019-08-14,BR,Sea,33104,Belarus,BR,EU
2019-08-14,BE,Sea,32126,Belize,BE,AM
2019-08-14,RU,Air,37932,Russia,RU,EU
2019-08-14,MO,Sea,30002,Monaco,MO,EU
2019-08-14,SA,Air,39758,South Africa,SA,AF
2019-08-14,SM,Air,35698,San Marino,SM,EU
2019-08-14,US,Air,32802,United States,US,AM
2019-08-14,DR,Air,31474,Dominican Republic,DR,AM
2019-08-15,FI,Sea,38015,Finland,FI,EU
2019-08-15,SK,Air,36897,South Korea,SK,AS
2019-08-15,RU,Air,39837,Russia,RU,EU
2019-08-15,RO,Air,38323,Romania,RO,EU
2019-08-15,MA,Air,31982,Malta,MA,EU
2019-08-15,EG,Air,33315,Egypt,EG,AF
2019-08-15,IC,Air,34626,Iceland,IC,EU
2019-08-15,CT,Air,32589,Croatia,CT,EU
2019-08-15,FR,Air,34797,France,FR,EU
2019-08-15,HT,Sea,36004,Haiti,HT,AM
2019-08-15,PG,Sea,38714,Paraguay,PG,AM
2019-08-15,AN,Sea,36959,Andorra,AN,EU
2019-08-15,LI,Sea,36086,Lithuania,LI,EU
2019-08-15,NM,Air,39990,North Macedonia,NM,EU
2019-08-15,PL,Air,37177,Poland,PL,EU
2019-08-15,HU,Air,34795,Hungary,HU,EU
2019-08-15,ET,Sea,32884,Estonia,ET,EU
2019-08-15,IR,Air,31782,Ireland,IR,EU
2019-08-15,UKR,Air,33206,Ukraine,UKR,EU
2019-08-15,BM,Sea,39043,Bahamas,BM,AM
2019-08-16,SP,Air,32233,Spain,SP,EU
2019-08-16,ES,Air,35224,El Salvador,ES,AM
2019-08-16,SN,Air,37357,Slovenia,SN,EU
2019-08-16,HT,Air,34532,Haiti,HT,AM
2019-08-16,BR,Sea,32308,Belarus,BR,EU
2019-08-16,PA,Sea,35812,Panama,PA,AM
2019-08-16,ES,Sea,39497,El Salvador,ES,AM
2019-08-16,BU,Sea,36018,Bulgaria,BU,EU
2019-08-16,AL,Air,36729,Albania,AL,EU
2019-08-16,UR,Sea,38562,Uruguay,UR,AM
2019-08-16,SK,Air,39711,South Korea,SK,AS
2019-08-16,SN,Sea,38492,Slovenia,SN,EU
2019-08-16,MD,Sea,38858,Moldova,MD,EU
2019-08-16,LI,Sea,36711,Lithuania,LI,EU
2019-08-16,MO,Sea,37363,Monaco,MO,EU
2019-08-16,SA,Air,30719,South Africa,SA,AF
2019-08-16,BO,Sea,36890,Bolivia,BO,AM
2019-08-16,CA,Sea,36494,Canada,CA,AM
2019-08-16,NE,Sea,33104,Netherlands,NE,EU
2019-08-16,SE,Sea,30906,Serbia,SE,EU
2019-08-17,AR,Sea,30945,Argentina,AR,AM
2019-08-17,LI,Air,36942,Lithuania,LI,EU
2019-08-17,NM,Air,35877,North Macedonia,NM,EU
2019-08-17,NO,Sea,38015,Norway,NO,EU
2019-08-17,CH,Sea,32757,China,CH,AS
2019-08-17,ET,Air,35482,Estonia,ET,EU
2019-08-17,CL,Air,36942,Chile,CL,AM
2019-08-17,EG,Sea,37548,Egypt,EG,AF
2019-08-17,BU,Sea,33197,Bulgaria,BU,EU
2019-08-17,RO,Air,33921,Romania,RO,EU
2019-08-17,ET,Air,39990,Estonia,ET,EU
2019-08-17,ET,Air,33440,Estonia,ET,EU
2019-08-17,EC,Sea,31332,Ecuador,EC,AM
2019-08-17,AR,Sea,30297,Argentina,AR,AM
2019-08-17,GR,Sea,39915,Greece,GR,EU
2019-08-17,BR,Sea,38098,Belarus,BR,EU
2019-08-17,PG,Air,36956,Paraguay,PG,AM
2019-08-17,IT,Sea,36151,Italy,IT,EU
2019-08-17,AR,Sea,38755,Argentina,AR,AM
2019-08-17,FI,Sea,36672,Finland,FI,EU
2019-08-18,BR,Air,31743,Belarus,BR,EU
2019-08-18,GY,Air,32858,Guyana,GY,AM
2019-08-18,NI,Air,37391,Nicaragua,NI,AM
2019-08-18,PL,Air,31903,Poland,PL,EU
2019-08-18,IR,Sea,38583,Ireland,IR,EU
2019-08-18,IC,Air,32338,Iceland,IC,EU
2019-08-18,GY,Sea,36326,Guyana,GY,AM
2019-08-18,CA,Air,30590,Canada,CA,AM
2019-08-18,CI,Sea,30998,Cote d'Ivore,CI,AF
2019-08-18,PR,Air,35489,Puerto Rico,PR,AM
2019-08-18,SE,Air,32260,Serbia,SE,EU
2019-08-18,HW,Sea,38593,Hawaii,HW,AM
2019-08-18,CI,Air,38533,Cote d'Ivore,CI,AF
2019-08-18,RU,Sea,36795,Russia,RU,EU
2019-08-18,BZ,Sea,39917,Brazil,BZ,AM
2019-08-18,GE,Air,37938,Germany,GE,EU
2019-08-18,ET,Air,33126,Estonia,ET,EU
2019-08-18,BE,Air,38948,Belize,BE,AM
2019-08-18,BO,Sea,36063,Bolivia,BO,AM
2019-08-18,CA,Sea,38512,Canada,CA,AM
2019-08-19,HS,Sea,35879,Holy See,HS,EU
2019-08-19,BU,Air,37429,Bulgaria,BU,EU
2019-08-19,PG,Air,34760,Paraguay,PG,AM
2019-08-19,GY,Sea,39376,Guyana,GY,AM
2019-08-19,HO,Air,34136,Honduras,HO,AM
2019-08-19,RO,Sea,34508,Romania,RO,EU
2019-08-19,AU,Air,35613,Austria,AU,EU
2019-08-19,VE,Sea,38020,Venezuela,VE,AM
2019-08-19,AU,Air,33950,Austria,AU,EU
2019-08-19,PE,Air,36358,Peru,PE,AM
2019-08-19,AU,Air,35720,Austria,AU,EU
2019-08-19,UR,Air,38567,Uruguay,UR,AM
2019-08-19,UK,Sea,30114,United Kingdom,UK,EU
2019-08-19,PL,Sea,38759,Poland,PL,EU
2019-08-19,BZ,Sea,39791,Brazil,BZ,AM
2019-08-19,CT,Air,30925,Croatia,CT,EU
2019-08-19,LU,Air,32779,Luxembourg,LU,EU
2019-08-19,IC,Air,39103,Iceland,IC,EU
2019-08-19,CT,Air,30323,Croatia,CT,EU
2019-08-19,HT,Air,32041,Haiti,HT,AM
2019-08-20,AU,Sea,33771,Austria,AU,EU
2019-08-20,UKR,Sea,37018,Ukraine,UKR,EU
2019-08-20,FI,Sea,30754,Finland,FI,EU
2019-08-20,GR,Sea,33821,Greece,GR,EU
2019-08-20,HT,Air,35667,Haiti,HT,AM
2019-08-20,MD,Sea,34485,Moldova,MD,EU
2019-08-20,LC,Air,31424,Liechtenstein,LC,EU
2019-08-20,SK,Air,36960,South Korea,SK,AS
2019-08-20,MN,Air,30188,Montenegro,MN,EU
2019-08-20,PO,Sea,38098,Portugal,PO,EU
2019-08-20,BZ,Air,36427,Brazil,BZ,AM
2019-08-20,SK,Sea,35129,South Korea,SK,AS
2019-08-20,PO,Sea,31191,Portugal,PO,EU
2019-08-20,NO,Sea,32089,Norway,NO,EU
2019-08-20,CT,Sea,38841,Croatia,CT,EU
2019-08-20,EG,Sea,33772,Egypt,EG,AF
2019-08-20,NE,Air,37480,Netherlands,NE,EU
2019-08-20,JA,Air,36754,Jamaica,JA,AM
2019-08-20,SK,Air,35499,South Korea,SK,AS
2019-08-20,CH,Sea,39610,China,CH,AS
2019-08-21,RO,Sea,30637,Romania,RO,EU
2019-08-21,MO,Air,34250,Monaco,MO,EU
2019-08-21,FI,Air,33388,Finland,FI,EU
2019-08-21,BO,Sea,35296,Bolivia,BO,AM
2019-08-21,CU,Sea,32193,Cuba,CU,AM
2019-08-21,RO,Air,33301,Romania,RO,EU
2019-08-21,BR,Sea,36171,Belarus,BR,EU
2019-08-21,SU,Air,38230,Suriname,SU,AM
2019-08-21,ES,Air,32699,El Salvador,ES,AM
2019-08-21,PE,Air,36590,Peru,PE,AM
2019-08-21,SE,Sea,39534,Serbia,SE,EU
2019-08-21,IN,Air,30631,India,IN,AS
2019-08-21,AU,Sea,33005,Austria,AU,EU
2019-08-21,AN,Sea,33023,Andorra,AN,EU
2019-08-21,NM,Air,35006,North Macedonia,NM,EU
2019-08-21,JP,Sea,35700,Japan,JP,AS
2019-08-21,NO,Sea,36362,Norway,NO,EU
2019-08-21,IR,Air,35928,Ireland,IR,EU
2019-08-21,PO,Sea,31331,Portugal,PO,EU
2019-08-21,SW,Sea,37685,Switzerland,SW,EU
2019-08-22,SL,Sea,36371,Slovakia,SL,EU
2019-08-22,MA,Sea,30394,Malta,MA,EU
2019-08-22,GE,Sea,31614,Germany,GE,EU
2019-08-22,FI,Sea,35933,Finland,FI,EU
2019-08-22,EG,Air,32729,Egypt,EG,AF
2019-08-22,HW,Sea,31611,Hawaii,HW,AM
2019-08-22,CA,Air,37296,Canada,CA,AM
2019-08-22,BM,Air,34966,Bahamas,BM,AM
2019-08-22,LU,Air,35157,Luxembourg,LU,EU
2019-08-22,EG,Air,37460,Egypt,EG,AF
2019-08-22,IT,Sea,33983,Italy,IT,EU
2019-08-22,MA,Air,30607,Malta,MA,EU
2019-08-22,CU,Sea,38911,Cuba,CU,AM
2019-08-22,IR,Sea,38326,Ireland,IR,EU
2019-08-22,CA,Air,30062,Canada,CA,AM
2019-08-22,AR,Air,37353,Argentina,AR,AM
2019-08-22,LC,Air,33759,Liechtenstein,LC,EU
2019-08-22,CI,Sea,35908,Cote d'Ivore,CI,AF
2019-08-22,CT,Air,34332,Croatia,CT,EU
2019-08-22,PR,Air,36897,Puerto Rico,PR,AM
2019-08-23,CL,Sea,35716,Chile,CL,AM
2019-08-23,BM,Air,39107,Bahamas,BM,AM
2019-08-23,BG,Sea,33280,Belgium,BG,EU
2019-08-23,LU,Sea,38954,Luxembourg,LU,EU
2019-08-23,IR,Air,32476,Ireland,IR,EU
2019-08-23,SP,Air,38368,Spain,SP,EU
2019-08-23,VE,Air,37745,Venezuela,VE,AM
2019-08-23,IT,Sea,35959,Italy,IT,EU
2019-08-23,IT,Air,33685,Italy,IT,EU
2019-08-23,UKR,Sea,31479,Ukraine,UKR,EU
2019-08-23,BU,Sea,30052,Bulgaria,BU,EU
2019-08-23,PA,Air,37599,Panama,PA,AM
2019-08-23,IC,Air,32492,Iceland,IC,EU
2019-08-23,DR,Sea,31506,Dominican Republic,DR,AM
2019-08-23,UKR,Sea,33783,Ukraine,UKR,EU
2019-08-23,MN,Air,37663,Montenegro,MN,EU
2019-08-23,PE,Air,30985,Peru,PE,AM
2019-08-23,AN,Sea,31182,Andorra,AN,EU
2019-08-23,BZ,Sea,31971,Brazil,BZ,AM
2019-08-23,PO,Sea,33519,Portugal,PO,EU
2019-08-24,EG,Air,33907,Egypt,EG,AF
2019-08-24,NE,Air,35607,Netherlands,NE,EU
2019-08-24,CT,Sea,36389,Croatia,CT,EU
2019-08-24,UKR,Sea,31313,Ukraine,UKR,EU
2019-08-24,SE,Air,35747,Serbia,SE,EU
2019-08-24,CU,Sea,39931,Cuba,CU,AM
2019-08-24,BM,Air,38761,Bahamas,BM,AM
2019-08-24,EG,Sea,36748,Egypt,EG,AF
2019-08-24,GY,Sea,37814,Guyana,GY,AM
2019-08-24,GE,Air,34562,Germany,GE,EU
2019-08-24,HO,Air,35047,Honduras,HO,AM
2019-08-24,MO,Air,38645,Monaco,MO,EU
2019-08-24,LA,Sea,31765,Latvia,LA,EU
2019-08-24,NO,Air,34431,Norway,NO,EU
2019-08-24,AU,Sea,36495,Austria,AU,EU
2019-08-24,EC,Sea,31581,Ecuador,EC,AM
2019-08-24,GL,Air,38863,Greenland,GL,AM
2019-08-24,NE,Air,30785,Netherlands,NE,EU
2019-08-24,GR,Sea,38623,Greece,GR,EU
2019-08-24,SN,Sea,31221,Slovenia,SN,EU
2019-08-25,VE,Air,32375,Venezuela,VE,AM
2019-08-25,SE,Sea,33983,Serbia,SE,EU
2019-08-25,CO,Air,37026,Colombia,CO,AM
2019-08-25,DR,Air,35974,Dominican Republic,DR,AM
2019-08-25,NZ,Sea,33738,New Zealand,NZ,OC
2019-08-25,IN,Sea,37616,India,IN,AS
2019-08-25,IC,Sea,37816,Iceland,IC,EU
2019-08-25,NZ,Air,30472,New Zealand,NZ,OC
2019-08-25,NO,Sea,33681,Norway,NO,EU
2019-08-25,HT,Air,30959,Haiti,HT,AM
2019-08-25,SP,Air,32148,Spain,SP,EU
2019-08-25,PA,Sea,39142,Panama,PA,AM
2019-08-25,SW,Air,39638,Switzerland,SW,EU
2019-08-25,BO,Sea,30302,Bolivia,BO,AM
2019-08-25,CI,Sea,37266,Cote d'Ivore,CI,AF
2019-08-25,IN,Sea,38701,India,IN,AS
2019-08-25,GE,Sea,34763,Germany,GE,EU
2019-08-25,ES,Air,37558,El Salvador,ES,AM
2019-08-25,FI,Sea,33640,Finland,FI,EU
2019-08-25,UKR,Air,34343,Ukraine,UKR,EU
2019-08-26,CZ,Air,39796,Czech Republic (Czechia),CZ,EU
2019-08-26,BM,Sea,36756,Bahamas,BM,AM
2019-08-26,PA,Sea,38609,Panama,PA,AM
2019-08-26,PL,Sea,39303,Poland,PL,EU
2019-08-26,HS,Sea,32166,Holy See,HS,EU
2019-08-26,SL,Air,35562,Slovakia,SL,EU
2019-08-26,ET,Air,32306,Estonia,ET,EU
2019-08-26,PO,Air,39920,Portugal,PO,EU
2019-08-26,AN,Sea,37783,Andorra,AN,EU
2019-08-26,AT,Air,30221,Australia,AT,OC
2019-08-26,GE,Sea,31292,Germany,GE,EU
2019-08-26,CH,Air,38045,China,CH,AS
2019-08-26,GY,Air,37117,Guyana,GY,AM
2019-08-26,DR,Air,30938,Dominican Republic,DR,AM
2019-08-26,ES,Air,30148,El Salvador,ES,AM
2019-08-26,AL,Sea,34311,Albania,AL,EU
2019-08-26,MR,Sea,33254,Morroco,MR,AF
2019-08-26,ES,Sea,35223,El Salvador,ES,AM
2019-08-26,CR,Air,32409,Costa Rica,CR,AM
2019-08-26,LA,Air,34342,Latvia,LA,EU
2019-08-27,NI,Sea,37422,Nicaragua,NI,AM
2019-08-27,AL,Air,39106,Albania,AL,EU
2019-08-27,SW,Sea,36301,Switzerland,SW,EU
2019-08-27,PA,Air,30355,Panama,PA,AM
2019-08-27,GE,Air,34867,Germany,GE,EU
2019-08-27,UKR,Sea,31581,Ukraine,UKR,EU
2019-08-27,NE,Air,37922,Netherlands,NE,EU
2019-08-27,NO,Sea,35751,Norway,NO,EU
2019-08-27,SP,Air,30149,Spain,SP,EU
2019-08-27,UKR,Sea,36048,Ukraine,UKR,EU
2019-08-27,BH,Sea,31278,Bosnia and Herzegovina,BH,EU
2019-08-27,SL,Sea,34137,Slovakia,SL,EU
2019-08-27,SU,Sea,35390,Suriname,SU,AM
2019-08-27,PR,Sea,33828,Puerto Rico,PR,AM
2019-08-27,BU,Air,36812,Bulgaria,BU,EU
2019-08-27,AN,Sea,36393,Andorra,AN,EU
2019-08-27,AN,Air,32325,Andorra,AN,EU
2019-08-27,AT,Air,39812,Australia,AT,OC
2019-08-27,PR,Sea,33127,Puerto Rico,PR,AM
2019-08-27,HS,Sea,35936,Holy See,HS,EU
2019-08-28,BH,Air,31292,Bosnia and Herzegovina,BH,EU
2019-08-28,GE,Air,31556,Germany,GE,EU
2019-08-28,SL,Sea,32306,Slovakia,SL,EU
2019-08-28,SA,Sea,33574,South Africa,SA,AF
2019-08-28,BH,Sea,32713,Bosnia and Herzegovina,BH,EU
2019-08-28,IC,Air,30091,Iceland,IC,EU
2019-08-28,DE,Air,32413,Denmark,DE,EU
2019-08-28,FI,Air,39604,Finland,FI,EU
2019-08-28,SP,Sea,32586,Spain,SP,EU
2019-08-28,RU,Sea,38490,Russia,RU,EU
2019-08-28,BG,Air,35326,Belgium,BG,EU
2019-08-28,IN,Air,38641,India,IN,AS
2019-08-28,NZ,Sea,35424,New Zealand,NZ,OC
2019-08-28,BZ,Sea,30169,Brazil,BZ,AM
2019-08-28,RO,Sea,35270,Romania,RO,EU
2019-08-28,HU,Sea,30098,Hungary,HU,EU
2019-08-28,GE,Sea,39953,Germany,GE,EU
2019-08-28,HO,Air,38192,Honduras,HO,AM
2019-08-28,ET,Sea,37920,Estonia,ET,EU
2019-08-28,LC,Air,31196,Liechtenstein,LC,EU
2019-08-29,HS,Air,39646,Holy See,HS,EU
2019-08-29,AU,Sea,32942,Austria,AU,EU
2019-08-29,PG,Sea,37421,Paraguay,PG,AM
2019-08-29,SP,Air,33947,Spain,SP,EU
2019-08-29,JA,Sea,39937,Jamaica,JA,AM
2019-08-29,BO,Sea,30014,Bolivia,BO,AM
2019-08-29,UK,Air,35674,United Kingdom,UK,EU
2019-08-29,SP,Sea,38379,Spain,SP,EU
2019-08-29,MR,Sea,32819,Morroco,MR,AF
2019-08-29,PE,Sea,32665,Peru,PE,AM
2019-08-29,DR,Sea,30021,Dominican Republic,DR,AM
2019-08-29,SW,Air,30985,Switzerland,SW,EU
2019-08-29,SU,Air,38010,Suriname,SU,AM
2019-08-29,JA,Sea,30836,Jamaica,JA,AM
2019-08-29,SK,Air,31387,South Korea,SK,AS
2019-08-29,PA,Sea,32934,Panama,PA,AM
2019-08-29,CL,Sea,30139,Chile,CL,AM
2019-08-29,LA,Sea,34595,Latvia,LA,EU
2019-08-29,NZ,Air,38902,New Zealand,NZ,OC
2019-08-29,AU,Air,34036,Austria,AU,EU
2019-08-30,PG,Sea,35481,Paraguay,PG,AM
2019-08-30,MR,Air,38136,Morroco,MR,AF
2019-08-30,HO,Air,36321,Honduras,HO,AM
2019-08-30,LI,Sea,36346,Lithuania,LI,EU
2019-08-30,CA,Air,30344,Canada,CA,AM
2019-08-30,NE,Sea,30253,Netherlands,NE,EU
2019-08-30,LU,Sea,33675,Luxembourg,LU,EU
2019-08-30,DR,Air,30851,Dominican Republic,DR,AM
2019-08-30,BU,Sea,39599,Bulgaria,BU,EU
2019-08-30,NZ,Air,35197,New Zealand,NZ,OC
2019-08-30,SW,Sea,31086,Switzerland,SW,EU
2019-08-30,PL,Sea,31147,Poland,PL,EU
2019-08-30,SU,Sea,35278,Suriname,SU,AM
2019-08-30,LU,Air,38677,Luxembourg,LU,EU
2019-08-30,NZ,Air,30254,New Zealand,NZ,OC
2019-08-30,AL,Sea,36183,Albania,AL,EU
2019-08-30,GR,Air,35606,Greece,GR,EU
2019-08-30,SE,Sea,32025,Serbia,SE,EU
2019-08-30,VE,Air,37330,Venezuela,VE,AM
2019-08-30,GL,Sea,38280,Greenland,GL,AM
2019-08-31,FR,Air,33645,France,FR,EU
2019-08-31,PO,Air,35765,Portugal,PO,EU
2019-08-31,MO,Air,33904,Monaco,MO,EU
2019-08-31,MA,Sea,36440,Malta,MA,EU
2019-08-31,SE,Sea,35173,Serbia,SE,EU
2019-08-31,PL,Air,35209,Poland,PL,EU
2019-08-31,MR,Air,35014,Morroco,MR,AF
2019-08-31,FR,Air,37635,France,FR,EU
2019-08-31,NZ,Air,34781,New Zealand,NZ,OC
2019-08-31,UKR,Sea,30589,Ukraine,UKR,EU
2019-08-31,IC,Air,37893,Iceland,IC,EU
2019-08-31,GU,Sea,36676,Guatemala,GU,AM
2019-08-31,PR,Sea,30230,Puerto Rico,PR,AM
2019-08-31,ET,Sea,32439,Estonia,ET,EU
2019-08-31,SK,Sea,36366,South Korea,SK,AS
2019-08-31,IR,Air,32429,Ireland,IR,EU
